route_id,aadt,year_recorded,slat,slon,elat,elon
109-E,4800,2023,-73.40597021,41.60227672,-73.40339989,41.60198532
109-E,3600,2023,-73.23738514,41.68239898,-73.22930566,41.68330415
109-E,5700,2023,-73.2166092,41.68156583,-73.19948315,41.68360235
109-E,4400,2023,-73.18204404,41.68823387,-73.18023766,41.68816536
760464,5200,2023,-72.51923886,41.78055376,-72.51966136,41.78369781
109-E,3500,2023,-73.12553646,41.66480585,-73.11133658,41.66304548
109-E,5600,2023,-73.09721438,41.65857868,-73.08953105,41.65672775
1260031,1300,2023,-73.19516375,41.31208165,-73.19569289,41.30088114
1260141,7700,2023,-73.14428668,41.29211501,-73.14603251,41.2952702
770005,2800,2023,-72.19546561,41.75924384,-72.15730481,41.75886834
940015,9400,2023,-72.10478578,41.34938779,-72.10099701,41.35018426
940068,3700,2023,-72.10864087,41.35689271,-72.10860333,41.36048399
940135,9400,2023,-72.09585198,41.35456499,-72.09669685,41.35289792
940173,6600,2023,-72.11082145,41.35795845,-72.10886103,41.36501131
940201,3700,2023,-72.10405433,41.33776589,-72.10161984,41.33479717
940201,1700,2023,-72.09370032,41.32493362,-72.09126889,41.3216595
940201,450,2023,-72.09126889,41.3216595,-72.08944498,41.31987199
940232,2800,2023,-72.08944498,41.31987199,-72.09541573,41.33170129
940331,8700,2023,-72.10836248,41.34218935,-72.11221388,41.34142189
940332,5600,2023,-72.1057571,41.35341005,-72.10308637,41.36371575
940345,3100,2023,-72.10453995,41.37180031,-72.10972042,41.38280292
1100050,2300,2023,-72.99140044,41.66168734,-72.9876101,41.66042588
1100107,3300,2023,-73.03131758,41.68603601,-73.03415369,41.69496556
1100143,700,2023,-73.01160004,41.67671388,-73.01347581,41.67639655
1100143,500,2023,-73.01347581,41.67639655,-73.01414665,41.65898227
1100143,1000,2023,-73.01414665,41.65898227,-73.00970816,41.64520826
1260299,7700,2023,-73.13085745,41.26715662,-73.13756663,41.26723277
1270018,400,2023,-73.49141352,41.58134496,-73.48674261,41.56869893
770006,750,2023,-72.28610934,41.82049713,-72.29708258,41.83432172
770074,1400,2023,-72.22758427,41.75055671,-72.22598181,41.75063478
770074,1900,2023,-72.22598181,41.75063478,-72.21527907,41.73279524
770138,950,2023,-72.28225926,41.81777525,-72.28497859,41.82076356
950008,800,2023,-73.41107501,41.57771006,-73.41282745,41.57727282
950085,2900,2023,-73.41534451,41.58024668,-73.41870009,41.58235472
950121,90,2023,-73.40335086,41.61458279,-73.40498555,41.61258078
950178,450,2023,-73.42199949,41.66386217,-73.41572021,41.64669017
950204,300,2023,-73.41002501,41.57106567,-73.40927351,41.56766798
950205,900,2023,-73.42852771,41.62512544,-73.43948393,41.66181479
950339,14400,2023,-73.42219313,41.53910177,-73.4106291,41.54190443
1100172,50,2023,-73.0141666,41.66811138,-73.01204417,41.66819143
1290058,3700,2023,-72.49057205,41.98502398,-72.4881938,41.98297614
1290058,4900,2023,-72.4881938,41.98297614,-72.49673142,41.9672709
960093,3900,2023,-73.25796599,41.36769429,-73.24103722,41.36463502
980009,2400,2023,-72.80217972,41.36228765,-72.80042311,41.36199158
1290064,3000,2023,-72.47144837,41.97201167,-72.46322603,41.98436793
1290085,1700,2023,-72.4881938,41.98297614,-72.48416261,41.98611585
1290092,700,2023,-72.45733034,42.03287804,-72.44265325,42.03223469
1-N,18500,2023,-73.61723127,41.03696437,-73.60811548,41.03667052
1-N,12100,2023,-73.56814736,41.04757945,-73.56618509,41.04833797
1-N,9500,2023,-73.55313561,41.04808477,-73.54659941,41.0505181
1-N,21200,2023,-73.51353754,41.05819005,-73.51285635,41.05839182
1-N,12200,2023,-73.47079296,41.0766267,-73.47002008,41.07738627
1-N,21900,2023,-73.45398945,41.09165832,-73.45082441,41.09396291
1-N,20900,2023,-73.45082441,41.09396291,-73.43359594,41.10351242
1-N,16000,2023,-73.41896875,41.11821918,-73.41776074,41.11837037
1-N,18200,2023,-73.33569081,41.13802626,-73.32069997,41.13883684
800096,1500,2023,-73.09684869,41.52748703,-73.10677281,41.53757455
1-N,32200,2023,-72.36321669,41.31317756,-72.36126292,41.31456681
1-N,62200,2023,-72.36126292,41.31456681,-72.35949095,41.31584237
1-N,10300,2023,-72.10889474,41.34759054,-72.10716722,41.34869711
1-N,12100,2023,-72.11587374,41.35741844,-72.11607596,41.36072493
1-N,13200,2023,-72.11607596,41.36072493,-72.11625414,41.3638186
1-N,6300,2023,-72.11468799,41.36803107,-72.1118748,41.36700491
1-N,4200,2023,-72.1118748,41.36700491,-72.10940338,41.36554051
1-N,54100,2023,-72.10109199,41.36383787,-72.1007334,41.36372755
1-N,109900,2023,-72.1007334,41.36372755,-72.08766316,41.36381531
1-N,13600,2023,-72.08111169,41.3641147,-72.07760198,41.36404627
1-N,14600,2023,-72.05452269,41.34893845,-72.05003259,41.34646634
1-N,7600,2023,-71.92607628,41.34559035,-71.91301078,41.34904121
1-N,15300,2023,-71.84049661,41.37628342,-71.83363192,41.37717716
1150140,750,2023,-71.92213996,41.91781582,-71.91248007,41.92150857
1150150,1900,2023,-71.91596368,41.91182025,-71.92973724,41.92484059
1150183,300,2023,-71.86616037,41.89970561,-71.8634469,41.90137978
132-N,1400,2023,-73.21610969,41.63924055,-73.20825105,41.63956437
132-N,1800,2023,-73.19570883,41.64927752,-73.17771075,41.64980142
117-N,10200,2023,-72.02745016,41.38279894,-72.02741523,41.38636142
117-N,9600,2023,-72.02741523,41.38636142,-72.02393457,41.40476719
1340146,2000,2023,-72.3178923,41.95359182,-72.31406449,41.96023746
1350107,250,2023,-73.5613908,41.15844824,-73.56049367,41.15929735
1350177,2500,2023,-73.57346875,41.12459351,-73.56781611,41.12726317
1350270,5900,2023,-73.53740442,41.04711566,-73.53921483,41.0472957
1350297,350,2023,-73.62697713,41.13539335,-73.62441275,41.14840492
1350310,18200,2023,-73.53013846,41.05191738,-73.53105219,41.05242462
1350340,950,2023,-73.55281863,41.05220665,-73.55303166,41.05036906
1350373,13800,2023,-73.52037678,41.07040562,-73.51837599,41.07300403
1350393,19400,2023,-73.53319364,41.05393117,-73.53377318,41.05533088
1350423,8200,2023,-73.56754832,41.05595261,-73.56826088,41.05946755
1350588,200,2023,-73.53918402,41.04779586,-73.53731239,41.04749624
1350597,900,2023,-73.51277216,41.04669686,-73.51062948,41.04666033
1350645,9600,2023,-73.52766414,41.05047037,-73.52377448,41.0558921
1350649,8300,2023,-73.53139591,41.10701078,-73.53266796,41.12300913
1350701,14900,2023,-73.56103176,41.05910208,-73.56826088,41.05946755
1350827,350,2023,-73.55856679,41.13785155,-73.55598594,41.14571417
1350866,4100,2023,-73.54807241,41.04027191,-73.54789772,41.03154383
1350888,15600,2023,-73.55992792,41.05876645,-73.5583437,41.06611807
1350897,7100,2023,-73.54054205,41.05543715,-73.5408459,41.05319522
1350903,1000,2023,-73.55598594,41.14571417,-73.55561032,41.1518265
830725,1000,2023,-73.06172254,41.25375675,-73.05941702,41.23224152
1010005,950,2023,-71.8119309,41.43686323,-71.82344569,41.41749618
1020130,5400,2023,-73.40535861,41.12592899,-73.41036605,41.12573525
1020143,2800,2023,-73.42356266,41.1050752,-73.42901067,41.10519348
1020294,5000,2023,-73.43833734,41.11802961,-73.4413537,41.11955486
1020338,4000,2023,-73.4279827,41.14632746,-73.42559435,41.15545109
1170312,600,2023,-73.52051791,41.27459326,-73.5145849,41.28324669
118-E,9200,2023,-73.09186415,41.76707115,-73.08578461,41.76720454
118-E,9300,2023,-73.08578461,41.76720454,-73.07739071,41.7688237
1020354,9700,2023,-73.40069753,41.08755692,-73.40259391,41.10235354
1020591,3200,2023,-73.394781,41.14546844,-73.38806868,41.15647801
1020600,5700,2023,-73.43833734,41.11802961,-73.43039288,41.10475319
1020713,5900,2023,-73.45082441,41.09396291,-73.44719631,41.0884572
1020774,2100,2023,-73.43613932,41.09992287,-73.43346943,41.10038451
1020832,3600,2023,-73.39503194,41.11753725,-73.39139863,41.12902222
1020919,21100,2023,-73.41955139,41.10610047,-73.41929213,41.10699595
1020919,11700,2023,-73.4179548,41.11005615,-73.41497558,41.11665565
12-N,13600,2023,-72.07568217,41.52310509,-72.07014112,41.52416358
12-N,5400,2023,-72.0109167,41.57055829,-71.99269287,41.58620221
12-N,16600,2023,-71.99269287,41.58620221,-71.99109765,41.58810814
850157,2700,2023,-72.1059377,41.45488804,-72.16171762,41.48318243
1020935,3000,2023,-73.42103014,41.12392516,-73.41668865,41.1196736
1030051,5300,2023,-72.07568141,41.52569834,-72.08404325,41.53763869
1030057,1500,2023,-72.13463696,41.54558514,-72.11479863,41.54661164
1030133,2300,2023,-72.09904491,41.51680553,-72.08364463,41.51178255
1030143,3200,2023,-72.05611467,41.53615112,-72.05116446,41.53445848
1030393,300,2023,-72.04415606,41.53291713,-72.0472343,41.52908257
1030600,50,2023,-72.08315463,41.51243557,-72.08178879,41.51191222
95-N,134300,2023,-73.52674266,41.05408457,-73.52133065,41.05510812
95-N,73500,2023,-73.51247696,41.05828735,-73.51004821,41.06104282
95-N,149600,2023,-73.51004821,41.06104282,-73.50856996,41.06272485
95-N,146900,2023,-73.48645,41.0698544,-73.48353157,41.07096409
95-N,70600,2023,-73.47909036,41.0715294,-73.47126996,41.07340341
95-N,149800,2023,-73.46683848,41.07498111,-73.46639595,41.07527337
95-N,71000,2023,-73.46639595,41.07527337,-73.4636284,41.07855141
95-N,136600,2023,-73.45593176,41.08867734,-73.45382621,41.08952797
95-N,66700,2023,-73.43472608,41.10168658,-73.4334363,41.10230234
95-N,79500,2023,-73.4334363,41.10230234,-73.43177021,41.10310391
95-N,79500,2023,-73.43177021,41.10310391,-73.42803086,41.10477568
95-N,116400,2023,-73.42200497,41.10653089,-73.42072301,41.10660991
95-N,126100,2023,-73.42072301,41.10660991,-73.41780582,41.10648916
95-N,65600,2023,-73.42072301,41.10660991,-73.41780582,41.10648916
95-N,65600,2023,-73.41780582,41.10648916,-73.41622245,41.10641837
95-N,59400,2023,-73.37903133,41.11956128,-73.377606,41.12001621
95-N,120700,2023,-73.37453252,41.12036431,-73.37433864,41.1203774
95-N,119500,2023,-73.29353373,41.13443587,-73.29303507,41.13487475
95-N,116200,2023,-73.29303507,41.13487475,-73.28436073,41.1410586
95-N,60000,2023,-73.29303507,41.13487475,-73.28436073,41.1410586
95-N,122800,2023,-73.28436073,41.1410586,-73.28352518,41.14136923
95-N,131600,2023,-73.26272721,41.14488991,-73.26180518,41.1452011
95-N,69900,2023,-73.26272721,41.14488991,-73.26180518,41.1452011
95-N,130500,2023,-73.25978187,41.14589126,-73.25909898,41.14612399
95-N,67900,2023,-73.24515159,41.15470134,-73.24436003,41.15814691
95-N,133600,2023,-73.23902168,41.16354609,-73.23815582,41.1640489
95-N,64600,2023,-73.23815582,41.1640489,-73.23043971,41.16693285
95-N,142300,2023,-73.22960297,41.16722738,-73.2279686,41.16778326
95-N,69100,2023,-73.2279686,41.16778326,-73.2238607,41.16820561
95-N,69100,2023,-73.2238607,41.16820561,-73.2232978,41.16814052
95-N,79300,2023,-73.2138175,41.16636038,-73.21339863,41.16631863
95-N,79300,2023,-73.21339863,41.16631863,-73.20854071,41.16637816
95-N,80400,2023,-73.20158837,41.16750688,-73.201418,41.16756901
95-N,80400,2023,-73.201418,41.16756901,-73.19736833,41.16912786
95-N,78300,2023,-73.19453777,41.1702318,-73.19266389,41.17096611
95-N,76200,2023,-73.18686459,41.17563849,-73.18421012,41.17813115
95-N,138600,2023,-73.16950594,41.17575707,-73.16272789,41.17484546
95-N,58800,2023,-73.16189107,41.17480804,-73.15851951,41.1746466
95-N,57800,2023,-73.14536117,41.18073343,-73.14466949,41.18121437
95-N,121000,2023,-73.13840844,41.18483672,-73.13816366,41.18506283
95-N,56200,2023,-73.1354831,41.18847468,-73.13521364,41.18883682
95-N,115800,2023,-73.1236794,41.19609693,-73.12112228,41.19687949
95-N,53800,2023,-73.11674508,41.19976731,-73.11598056,41.20057808
95-N,53500,2023,-73.08943314,41.21148445,-73.08635099,41.21462011
95-N,114700,2023,-73.06822121,41.23391735,-73.06779046,41.23420416
95-N,65000,2023,-73.06779046,41.23420416,-73.04552237,41.23518628
95-N,62600,2023,-73.04492855,41.2350181,-73.04332692,41.23456389
95-N,63800,2023,-73.0423392,41.23428017,-73.04134762,41.23400272
95-N,118000,2023,-73.04134762,41.23400272,-73.04094552,41.23388814
95-N,126000,2023,-73.01853996,41.24035914,-73.01160997,41.2447855
95-N,63700,2023,-72.99643883,41.25545896,-72.9958323,41.25591317
95-N,128300,2023,-72.9958323,41.25591317,-72.99218067,41.25865593
95-N,68600,2023,-72.96853214,41.27559929,-72.95880747,41.28028725
95-N,68300,2023,-72.93850337,41.28343582,-72.93775713,41.2834798
95-N,74100,2023,-72.92488901,41.2871119,-72.92162918,41.29076153
95-N,78600,2023,-72.92092817,41.29154747,-72.91982655,41.2927825
95-N,136600,2023,-72.91675016,41.29641525,-72.91644157,41.29696139
95-N,66300,2023,-72.90680876,41.30046897,-72.9009744,41.29304525
95-N,93000,2023,-72.88911186,41.28858853,-72.8873876,41.28828061
95-N,100100,2023,-72.86696845,41.2821199,-72.86158269,41.2820352
95-N,86900,2023,-72.83707184,41.28553318,-72.83083611,41.28650064
95-N,73700,2023,-72.82243295,41.28781949,-72.8172648,41.28862643
95-N,80300,2023,-72.78459575,41.29422853,-72.7819913,41.2937194
170427,3700,2023,-72.96289587,41.65967285,-72.96239966,41.67061416
95-N,76900,2023,-72.77791753,41.29348447,-72.76802138,41.29482534
95-N,35200,2023,-72.74353202,41.29703246,-72.7085008,41.29708136
95-N,34500,2023,-72.70487346,41.29678659,-72.70312758,41.29664555
95-N,34500,2023,-72.69963802,41.2963635,-72.69112257,41.29567286
95-N,33600,2023,-72.68403729,41.29510517,-72.67078643,41.29119316
95-N,57400,2023,-72.66680545,41.28991757,-72.66573516,41.28973834
95-N,64200,2023,-72.62311311,41.2882319,-72.62137772,41.28817616
95-N,59500,2023,-72.57392244,41.29073907,-72.56929038,41.29055459
95-N,30800,2023,-72.56594383,41.29018247,-72.56501533,41.28996802
95-N,62400,2023,-72.56594383,41.29018247,-72.56501533,41.28996802
95-N,28600,2023,-72.44190956,41.29154841,-72.44153003,41.29152326
95-N,57600,2023,-72.44153003,41.29152326,-72.42467308,41.29043647
95-N,55100,2023,-72.4240958,41.29040383,-72.42132205,41.29039002
95-N,56800,2023,-72.41531028,41.29135221,-72.3903551,41.2999643
170889,4700,2023,-72.89800955,41.67307901,-72.90486269,41.67188603
200077,200,2023,-72.9592952,41.77620179,-72.95926427,41.77254162
470051,3200,2023,-72.47819985,41.93544011,-72.47522046,41.91730884
470070,2600,2023,-72.45043738,41.87674016,-72.46379022,41.87802336
470088,5400,2023,-72.49271698,41.86721141,-72.49280641,41.86645891
844-E,8300,2023,-73.00723792,41.55211788,-73.00245659,41.55239994
844-E,7800,2023,-73.00245659,41.55239994,-73.00012885,41.55264109
847-N,7600,2023,-73.05231207,41.59005882,-73.05700044,41.59499558
85-N,17500,2023,-72.14914978,41.37882002,-72.15752841,41.38475208
95-N,55400,2023,-72.37867974,41.30549666,-72.3640311,41.31258971
95-N,27100,2023,-72.3640311,41.31258971,-72.36321669,41.31317756
95-N,65000,2023,-72.36321669,41.31317756,-72.36126292,41.31456681
95-N,71400,2023,-72.32499386,41.32313889,-72.32443126,41.32302716
95-N,33800,2023,-72.25108398,41.32502046,-72.2480457,41.32641041
95-N,35900,2023,-72.23412501,41.34122706,-72.22975947,41.34401712
95-N,32200,2023,-72.21051731,41.36014628,-72.20825709,41.3621742
95-N,38600,2023,-72.20452698,41.36674734,-72.20270498,41.36898001
95-N,41400,2023,-72.19979114,41.37136144,-72.19955021,41.37154063
95-N,52700,2023,-72.19565046,41.37394595,-72.19278322,41.37469705
95-N,53200,2023,-72.18759994,41.37442977,-72.18125157,41.37257588
95-N,53500,2023,-72.18125157,41.37257588,-72.17216216,41.36991138
95-N,24600,2023,-72.17216216,41.36991138,-72.16960778,41.36915768
95-N,49200,2023,-72.16960778,41.36915768,-72.16701593,41.36844807
95-N,58700,2023,-72.10420841,41.36482378,-72.10364535,41.36464984
95-N,54100,2023,-72.08766316,41.36381531,-72.08111169,41.3641147
95-N,40500,2023,-72.07869595,41.36422623,-72.07687362,41.36430408
95-N,40500,2023,-72.07687362,41.36430408,-72.07454982,41.36438507
95-N,40500,2023,-72.07454982,41.36438507,-72.07239719,41.36447357
95-N,63600,2023,-72.02269811,41.36191021,-72.02120288,41.36208163
95-N,61500,2023,-71.98592135,41.37188344,-71.98214873,41.37148647
95-N,31000,2023,-71.9774113,41.37099001,-71.971834,41.371198
85-N,21600,2023,-72.15752841,41.38475208,-72.16343742,41.39364353
85-N,16100,2023,-72.16552959,41.39526174,-72.16721824,41.3960678
85-N,15200,2023,-72.21732589,41.42930363,-72.22909895,41.4424374
85-N,6000,2023,-72.34382863,41.63426078,-72.34664459,41.63883133
85-N,4900,2023,-72.46450354,41.78066374,-72.46579525,41.78390371
87-N,6500,2023,-72.13198743,41.56982139,-72.1399283,41.57778976
87-N,4700,2023,-72.1399283,41.57778976,-72.15704803,41.58768909
95-N,25400,2023,-71.95201369,41.3744525,-71.90827897,41.37697977
95-N,41100,2023,-71.90297346,41.37930075,-71.90040344,41.38042972
95-N,16500,2023,-71.83996529,41.42174622,-71.82113186,41.4279064
95-N,17100,2023,-71.79781174,41.44143232,-71.7967145,41.44220539
95-N-102,4100,2023,-73.15476888,41.17424774,-73.1526804,41.17514571
95-N-104,2600,2023,-73.14335754,41.18160407,-73.14303451,41.18176317
95-N-120,4600,2023,-73.08749075,41.2125732,-73.08635099,41.21462011
95-N-150,3800,2023,-72.94998122,41.28341498,-72.94999253,41.2830922
95-N-150,7700,2023,-72.94999253,41.2830922,-72.95118682,41.28341831
95-N-171,6700,2023,-72.8233932,41.28767157,-72.81942758,41.28774647
95-N-172,5100,2023,-72.81942758,41.28774647,-72.8172648,41.28862643
95-N-196,3900,2023,-72.60678326,41.2877064,-72.60256491,41.28688641
95-N-202,1400,2023,-72.56975722,41.29005647,-72.56922952,41.29020902
95-N-221,3200,2023,-72.39200494,41.29861864,-72.3903551,41.2999643
95-N-242,5000,2023,-72.20018135,41.37034641,-72.19979114,41.37136144
95-N-245,300,2023,-72.18352349,41.3724465,-72.18125157,41.37257588
95-N-265,5200,2023,-72.03138165,41.3609123,-72.02789275,41.36065832
95-N-271,1600,2023,-71.98170445,41.37087898,-71.98135141,41.37080488
95-N-279,450,2023,-71.90444702,41.37791878,-71.90417442,41.37815094
87-N,2900,2023,-72.31572639,41.71120745,-72.32640103,41.71638191
89-N,3100,2023,-72.16031146,41.86419486,-72.16206781,41.87784517
89-N,2200,2023,-72.16853923,41.88925747,-72.16896629,41.90257841
95-N-290,2800,2023,-71.95425137,41.37463318,-71.95201369,41.3744525
95-N-291,2800,2023,-73.25841425,41.14617534,-73.25382672,41.14738162
95-N-295,12800,2023,-73.43614313,41.10060621,-73.4334363,41.10230234
95-N-31,8000,2023,-73.51440311,41.05686161,-73.51090644,41.0579713
95-N-32,4400,2023,-73.5110405,41.05825492,-73.51146222,41.05798664
95-N-32A,4300,2023,-73.51193997,41.05865509,-73.51146222,41.05798664
95-N-346,11700,2023,-72.90031323,41.29228957,-72.89691434,41.28985726
95-N-353,7400,2023,-72.99889513,41.25328342,-72.99643883,41.25545896
95-N-42,6300,2023,-73.47444679,41.07216975,-73.47126996,41.07340341
95-N-47,4200,2023,-73.45396662,41.09129134,-73.45398945,41.09165832
95-N-52,14300,2023,-73.40801033,41.10803671,-73.4063162,41.10802961
95-N-59,5000,2023,-73.33567859,41.12277593,-73.33200626,41.12169304
95-N-63A,2500,2023,-73.33198907,41.12134401,-73.33124277,41.12158749
95-N-68,1200,2023,-73.27828746,41.14126368,-73.27769049,41.14146562
95-N-802,9700,2023,-73.42036845,41.10596318,-73.42072301,41.10660991
95-N-808,14500,2023,-73.06880609,41.23312907,-73.0697843,41.23280589
95-N-84,4000,2023,-73.2279686,41.16778326,-73.22505133,41.16771128
95-N-86,10200,2023,-73.21694854,41.16624009,-73.2138175,41.16636038
95-N-92,6500,2023,-73.18421012,41.17813115,-73.1812227,41.17881226
95-S,75000,2023,-73.5552201,41.0443503,-73.54500947,41.0467454
95-S,61500,2023,-73.53111415,41.05202935,-73.52169054,41.05517392
95-S,75900,2023,-73.52169054,41.05517392,-73.51542875,41.0565797
95-S,72900,2023,-73.47951773,41.0716695,-73.47056919,41.0737653
95-S,56700,2023,-73.41824607,41.10663112,-73.41375151,41.10679083
95-S,57300,2023,-73.40814812,41.10812932,-73.40397622,41.10951777
95-S,60700,2023,-73.25923051,41.14627356,-73.25315595,41.14834162
95-S,64200,2023,-73.22390696,41.16841755,-73.21356449,41.16656879
95-S,73100,2023,-73.20851008,41.16661994,-73.20141717,41.16784032
95-S,68300,2023,-73.16918235,41.17585824,-73.16234342,41.17501445
95-S,57200,2023,-73.13545721,41.18888252,-73.13239082,41.19284053
95-S,54100,2023,-73.11612063,41.20063911,-73.09444099,41.20803053
95-S,59900,2023,-73.07738942,41.22449979,-73.07127359,41.23200473
95-S,56200,2023,-73.04485725,41.23520334,-73.04224635,41.23446332
95-S,58700,2023,-72.97445258,41.268342,-72.97114883,41.27207388
95-S,41900,2023,-72.81691817,41.28883219,-72.78890732,41.29462608
95-S,36500,2023,-72.78890732,41.29462608,-72.78480856,41.29441298
95-S,26300,2023,-72.4459778,41.29193155,-72.44113633,41.29162438
95-S,30600,2023,-72.38188224,41.3044714,-72.37861074,41.30565668
95-S,47900,2023,-72.07866646,41.3647336,-72.07472737,41.36493498
95-S,32000,2023,-72.05711936,41.36212617,-72.05291382,41.3604856
95-S,21800,2023,-71.89978996,41.38128188,-71.85701274,41.41024251
95-S-124,5400,2023,-73.07738942,41.22449979,-73.0796615,41.22232731
95-S-134,2300,2023,-73.03863709,41.23344212,-73.03948484,41.23593688
95-S-16A,3500,2023,-73.57801465,41.04141257,-73.57818824,41.04164642
95-S-175,1800,2023,-72.78480856,41.29441298,-72.78281985,41.29459635
560107,200,2023,-73.5713515,41.03892735,-73.57021956,41.04353266
560161,6100,2023,-73.60669458,41.02053764,-73.61959669,41.02850248
560217,4300,2023,-73.63087503,41.02364329,-73.63254858,41.02032151
560269,8900,2023,-73.56754832,41.05595261,-73.56618509,41.04833797
560302,4700,2023,-73.62716572,41.02085273,-73.63240929,41.02008435
560347,5300,2023,-73.63768239,41.04913993,-73.63939292,41.06883776
560347,2400,2023,-73.65515291,41.10860646,-73.65571653,41.11651004
560471,1400,2023,-73.643771,41.09071723,-73.6538191,41.09272967
95-S-179,5200,2023,-72.7641265,41.29619211,-72.76679527,41.29514253
95-S-188,2500,2023,-72.68394254,41.29524532,-72.68726059,41.29610059
95-S-21,12400,2023,-73.5552201,41.0443503,-73.55765389,41.04483238
95-S-234,700,2023,-72.23141768,41.3438389,-72.23213909,41.34367416
95-S-246,2200,2023,-72.16623115,41.36915611,-72.16971781,41.36943081
95-S-266A,4000,2023,-72.02773524,41.3629303,-72.02648155,41.36377728
95-S-270,2000,2023,-71.98031925,41.37359121,-71.97987071,41.37316536
95-S-270,5500,2023,-71.97987071,41.37316536,-71.98184603,41.37189168
95-S-274,2000,2023,-71.95772325,41.37728095,-71.95705614,41.37701094
95-S-282,7400,2023,-71.85620662,41.41238689,-71.85701274,41.41024251
95-S-304,7500,2023,-72.34015678,41.32124508,-72.34317765,41.31965235
95-S-304A,3800,2023,-72.33990395,41.32160359,-72.34015678,41.32124508
95-S-305A,4100,2023,-73.18914201,41.17361636,-73.19077281,41.17245043
95-S-309,2500,2023,-72.91289247,41.30286905,-72.91319067,41.30550134
95-S-347,11000,2023,-72.89454266,41.28909406,-72.89655204,41.29095871
95-S-352,5900,2023,-73.00012169,41.25528292,-73.0011033,41.25219794
95-S-368,7800,2023,-72.93100159,41.28465605,-72.93468803,41.2845045
95-S-39,2900,2023,-73.47855579,41.07189158,-73.47951773,41.0716695
95-S-5,3500,2023,-73.63236121,41.01959949,-73.63697821,41.01651071
320088,2100,2023,-72.40644249,41.76795326,-72.36905325,41.77326329
560482,5200,2023,-73.59686123,41.03928553,-73.60147668,41.04529486
560492,6600,2023,-73.58270118,41.0576021,-73.56826088,41.05946755
560528,7000,2023,-73.62442067,41.02178682,-73.63350419,41.02107411
560571,3800,2023,-73.63783317,41.04915301,-73.66436914,41.08307301
560573,5400,2023,-73.70574304,41.07299516,-73.70277049,41.07508072
95-S-58,3900,2023,-73.37428692,41.12050011,-73.37357538,41.12117235
95-S-60,4600,2023,-73.33210466,41.12425934,-73.33477805,41.12279889
95-S-62,2100,2023,-73.33075071,41.12322347,-73.33176595,41.12316285
95-S-73,4900,2023,-73.26188711,41.1453749,-73.26606004,41.14520689
95-S-803,8600,2023,-73.41726524,41.10750672,-73.4185782,41.10903575
97-N,2100,2023,-72.0851588,41.62454566,-72.08803872,41.64196106
560628,2500,2023,-73.60702832,41.04557408,-73.60692328,41.05265572
560674,8500,2023,-73.58523781,41.05563786,-73.58270118,41.0576021
560681,60,2023,-73.6279056,41.03245782,-73.62889601,41.03199154
560705,1400,2023,-73.65389659,41.00217954,-73.65797746,41.00307424
580051,5000,2023,-72.04324891,41.34668833,-72.04637777,41.37444205
908-N,10300,2023,-72.11644837,41.3678143,-72.11491802,41.36981167
91-N,34600,2023,-72.91644157,41.29696139,-72.91339931,41.30260354
580189,250,2023,-72.07868865,41.34757731,-72.07791443,41.34757874
580321,650,2023,-72.02129401,41.34719262,-72.02206425,41.35152415
580436,8700,2023,-72.05769147,41.34138696,-72.05174278,41.3468885
350143,6000,2023,-73.48545785,41.08224396,-73.48662513,41.09926801
350236,5800,2023,-73.51097855,41.0721601,-73.47002008,41.07738627
140083,2300,2023,-72.77576192,41.29316774,-72.77796555,41.29725679
140360,4600,2023,-72.76450385,41.29692197,-72.75035076,41.29843593
95-N,118000,2023,-73.65159532,41.00171729,-73.64780719,41.00660914
95-N,134000,2023,-73.6419701,41.01186649,-73.63850938,41.01488782
95-N,65400,2023,-73.63850938,41.01488782,-73.63623605,41.01687563
95-N,130500,2023,-73.63623605,41.01687563,-73.62870748,41.01929524
95-N,119900,2023,-73.62832902,41.01932447,-73.62340478,41.0204088
95-N,66200,2023,-73.60845233,41.02587862,-73.6031659,41.02753005
95-N,136100,2023,-73.58122809,41.04023502,-73.57773186,41.04100476
95-N,133400,2023,-73.56370251,41.04489137,-73.56312365,41.04486775
95-N,75300,2023,-73.55536802,41.04417382,-73.55500602,41.04416892
95-N,130300,2023,-73.54505229,41.0466008,-73.54194017,41.04754026
95-N,105900,2023,-73.54124473,41.04774786,-73.53255189,41.0510394
2A-W-802,8800,2023,-72.10959514,41.48688215,-72.11432537,41.49142006
30-N,14200,2023,-72.43241829,41.8594282,-72.43172073,41.85979104
30-N,11000,2023,-72.42171918,41.86430723,-72.41857013,41.86573054
30-N,8700,2023,-72.41857013,41.86573054,-72.40714619,41.87115988
42-E,4000,2023,-72.93227384,41.47281317,-72.91853415,41.47815878
608-E,2900,2023,-72.15629518,41.56371194,-72.14412342,41.5658257
61-N,4200,2023,-73.19863488,41.66793342,-73.19948315,41.68360235
61-N,2300,2023,-73.19994995,41.68662034,-73.18455701,41.70768569
31-E,9500,2023,-72.42884339,41.85390249,-72.42816416,41.85302674
31-E,8700,2023,-72.37210029,41.7982648,-72.35286362,41.79156408
610-N,2900,2023,-72.12905612,41.59146778,-72.12216227,41.61601168
617-E,1500,2023,-71.8559097,41.41303877,-71.85401974,41.41574052
624-E,2800,2023,-72.11567155,41.36837722,-72.11468799,41.36803107
317-E,4100,2023,-73.23009688,41.5414712,-73.2274687,41.5417563
319-E,4700,2023,-72.32745644,41.97625198,-72.32306526,41.97651815
